latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.497364,126.53465,63.0,32400,Asia/Seoul,GMT+9

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),shortwave_radiation (W/m²),wind_speed_10m (km/h),wind_direction_10m (°)
2025-03-01T00:00,7.7,92,0.00,33,0.0,2.1,200
2025-03-01T01:00,7.8,92,0.00,21,0.0,0.5,180
2025-03-01T02:00,8.0,88,0.00,26,0.0,0.2,180
2025-03-01T03:00,8.1,85,0.00,23,0.0,0.9,169
2025-03-01T04:00,8.1,83,0.00,53,0.0,1.1,162
2025-03-01T05:00,9.1,83,0.00,96,0.0,1.4,157
2025-03-01T06:00,10.3,80,0.00,95,0.0,1.6,153
2025-03-01T07:00,10.7,80,0.00,99,0.0,2.6,155
2025-03-01T08:00,11.4,83,0.00,82,20.0,3.3,174
2025-03-01T09:00,13.1,85,0.00,100,77.0,5.3,237
2025-03-01T10:00,15.1,83,0.10,43,226.0,4.5,124
2025-03-01T11:00,16.6,83,0.30,97,347.0,1.8,336
2025-03-01T12:00,16.2,89,0.00,99,276.0,2.3,18
2025-03-01T13:00,17.2,90,0.10,57,375.0,3.9,28
2025-03-01T14:00,18.4,88,0.00,95,412.0,3.7,55
2025-03-01T15:00,18.2,92,0.10,67,298.0,7.2,342
2025-03-01T16:00,17.2,99,1.60,92,296.0,2.7,352
2025-03-01T17:00,17.2,99,0.20,95,125.0,4.2,97
2025-03-01T18:00,17.0,98,0.00,100,59.0,4.9,163
2025-03-01T19:00,17.1,93,0.00,100,5.0,9.2,187
2025-03-01T20:00,17.5,92,0.00,100,0.0,11.9,191
2025-03-01T21:00,17.3,92,0.00,100,0.0,9.0,181
2025-03-01T22:00,16.0,94,1.10,100,0.0,8.8,182
2025-03-01T23:00,16.5,93,0.00,97,0.0,9.2,178
2025-03-02T00:00,16.4,93,0.00,95,0.0,7.3,171
2025-03-02T01:00,16.2,92,0.00,100,0.0,7.7,164
2025-03-02T02:00,16.1,91,0.00,100,0.0,6.8,162
2025-03-02T03:00,15.9,91,0.00,100,0.0,4.8,149
2025-03-02T04:00,15.1,92,0.00,100,0.0,2.7,132
2025-03-02T05:00,14.8,93,0.00,100,0.0,1.9,146
2025-03-02T06:00,15.5,91,0.00,97,0.0,5.2,166
2025-03-02T07:00,15.6,91,0.00,100,0.0,4.7,148
2025-03-02T08:00,15.8,92,0.00,100,16.0,7.8,136
2025-03-02T09:00,16.4,96,0.00,94,71.0,8.5,128
2025-03-02T10:00,19.1,92,0.00,18,232.0,6.9,129
2025-03-02T11:00,20.7,86,0.00,35,413.0,3.9,74
2025-03-02T12:00,20.7,91,0.10,100,518.0,5.2,56
2025-03-02T13:00,18.6,100,1.20,100,219.0,2.2,66
2025-03-02T14:00,18.8,100,0.40,100,283.0,4.8,11
2025-03-02T15:00,17.7,100,0.70,100,135.0,4.6,21
2025-03-02T16:00,17.9,98,0.40,100,202.0,5.2,70
2025-03-02T17:00,18.2,98,0.80,92,121.0,4.7,72
2025-03-02T18:00,17.5,100,2.10,99,75.0,6.2,75
2025-03-02T19:00,16.9,100,0.10,99,4.0,3.9,124
2025-03-02T20:00,16.3,100,0.80,100,0.0,1.8,204
2025-03-02T21:00,17.0,97,0.10,100,0.0,3.9,143
2025-03-02T22:00,16.8,98,0.40,100,0.0,1.7,122
2025-03-02T23:00,16.8,98,0.30,100,0.0,8.5,83
2025-03-03T00:00,16.5,100,0.60,100,0.0,11.4,94
2025-03-03T01:00,15.6,100,1.60,100,0.0,13.5,90
2025-03-03T02:00,15.0,98,2.70,100,0.0,14.1,96
2025-03-03T03:00,14.5,97,4.10,100,0.0,13.7,85
2025-03-03T04:00,13.8,96,3.80,100,0.0,21.1,94
2025-03-03T05:00,13.0,96,0.50,100,0.0,23.6,100
2025-03-03T06:00,12.1,96,6.40,100,0.0,26.5,98
2025-03-03T07:00,11.5,96,1.10,100,0.0,29.0,97
2025-03-03T08:00,10.9,95,0.90,100,7.0,32.7,97
2025-03-03T09:00,10.4,95,0.50,100,40.0,36.2,91
2025-03-03T10:00,9.3,96,2.30,100,67.0,37.9,83
2025-03-03T11:00,8.6,95,1.10,100,59.0,41.9,85
2025-03-03T12:00,9.0,88,0.50,100,182.0,44.0,87
2025-03-03T13:00,9.4,81,0.40,100,154.0,43.8,87
2025-03-03T14:00,9.7,82,0.60,100,171.0,44.5,88
2025-03-03T15:00,9.1,93,1.00,100,86.0,39.8,88
2025-03-03T16:00,9.1,93,1.10,100,80.0,40.5,90
2025-03-03T17:00,9.2,91,0.30,100,52.0,42.3,91
2025-03-03T18:00,8.9,94,1.70,100,15.0,39.8,92
2025-03-03T19:00,8.7,94,1.20,100,2.0,40.8,94
2025-03-03T20:00,8.6,95,0.50,100,0.0,39.8,92
2025-03-03T21:00,8.6,94,0.50,100,0.0,41.2,92
2025-03-03T22:00,8.4,91,0.50,100,0.0,39.1,91
2025-03-03T23:00,8.6,89,0.30,100,0.0,38.7,91
2025-03-04T00:00,8.5,90,0.30,100,0.0,39.6,91
2025-03-04T01:00,8.8,89,0.40,100,0.0,36.5,91
2025-03-04T02:00,8.9,90,0.60,100,0.0,39.3,92
2025-03-04T03:00,8.9,93,0.50,100,0.0,38.2,91
2025-03-04T04:00,9.1,93,1.80,100,0.0,37.8,90
2025-03-04T05:00,9.2,93,1.40,100,0.0,38.0,93
2025-03-04T06:00,9.3,95,2.30,100,0.0,38.2,92
2025-03-04T07:00,9.5,94,1.60,100,0.0,36.9,92
2025-03-04T08:00,9.5,95,1.80,100,5.0,38.3,94
2025-03-04T09:00,9.9,93,0.40,100,35.0,35.7,93
2025-03-04T10:00,9.0,91,0.30,100,45.0,35.7,92
2025-03-04T11:00,9.1,94,1.00,100,41.0,31.3,92
2025-03-04T12:00,9.5,95,1.20,100,95.0,30.3,92
2025-03-04T13:00,9.8,94,0.50,100,99.0,31.0,79
2025-03-04T14:00,8.3,97,0.80,100,142.0,31.3,54
2025-03-04T15:00,7.6,96,0.90,100,113.0,27.6,70
2025-03-04T16:00,7.7,96,0.60,100,68.0,27.9,74
2025-03-04T17:00,7.8,95,0.40,100,30.0,25.1,62
2025-03-04T18:00,7.8,95,0.20,100,61.0,25.1,77
2025-03-04T19:00,7.6,95,0.10,100,6.0,25.6,74
2025-03-04T20:00,7.9,94,0.10,100,0.0,25.3,72
2025-03-04T21:00,7.9,94,0.10,100,0.0,24.6,74
2025-03-04T22:00,7.5,92,0.00,100,0.0,23.0,73
2025-03-04T23:00,7.6,90,0.00,100,0.0,18.3,75
2025-03-05T00:00,7.6,89,0.10,100,0.0,17.8,81
2025-03-05T01:00,7.5,91,0.10,94,0.0,19.3,87
2025-03-05T02:00,7.6,89,0.00,91,0.0,13.6,85
2025-03-05T03:00,7.8,87,0.00,95,0.0,10.5,63
2025-03-05T04:00,7.7,87,0.00,100,0.0,11.8,47
2025-03-05T05:00,7.5,89,0.00,100,0.0,10.6,58
2025-03-05T06:00,7.4,90,0.00,100,0.0,10.1,66
2025-03-05T07:00,7.3,90,0.00,100,0.0,8.8,70
2025-03-05T08:00,7.5,88,0.00,100,17.0,8.6,37
2025-03-05T09:00,7.8,85,0.00,100,80.0,9.5,33
2025-03-05T10:00,8.2,82,0.00,100,120.0,10.2,37
2025-03-05T11:00,8.7,80,0.00,100,241.0,9.9,19
2025-03-05T12:00,8.7,80,0.10,100,299.0,10.0,18
2025-03-05T13:00,8.6,81,0.10,100,298.0,9.6,17
2025-03-05T14:00,8.9,79,0.10,100,360.0,9.2,11
2025-03-05T15:00,8.6,80,0.10,100,324.0,10.4,359
2025-03-05T16:00,7.9,83,0.10,100,194.0,10.1,349
2025-03-05T17:00,7.3,84,0.10,100,84.0,9.5,345
2025-03-05T18:00,7.1,86,0.10,100,38.0,9.0,345
2025-03-05T19:00,6.7,91,0.20,100,3.0,7.0,334
2025-03-05T20:00,6.7,92,0.20,100,0.0,8.5,328
2025-03-05T21:00,6.5,92,0.20,100,0.0,7.7,332
2025-03-05T22:00,6.5,87,0.10,100,0.0,11.6,318
2025-03-05T23:00,6.1,89,0.20,100,0.0,11.4,329
2025-03-06T00:00,5.8,93,0.20,100,0.0,10.3,335
2025-03-06T01:00,5.8,93,0.10,100,0.0,8.8,340
2025-03-06T02:00,5.8,92,0.10,100,0.0,7.1,336
2025-03-06T03:00,5.8,93,0.00,100,0.0,7.1,344
2025-03-06T04:00,5.5,98,0.10,100,0.0,7.9,1
2025-03-06T05:00,5.7,98,0.20,100,0.0,10.1,2
2025-03-06T06:00,5.8,98,0.50,100,0.0,12.4,358
2025-03-06T07:00,5.9,95,0.10,100,0.0,13.7,358
2025-03-06T08:00,6.0,93,0.50,100,27.0,14.4,359
2025-03-06T09:00,6.3,88,0.40,100,97.0,16.2,357
2025-03-06T10:00,6.7,80,0.20,98,156.0,15.7,349
2025-03-06T11:00,7.2,76,0.40,85,367.0,17.5,348
2025-03-06T12:00,7.4,69,0.10,36,433.0,17.9,345
2025-03-06T13:00,8.0,63,0.10,34,597.0,21.3,337
2025-03-06T14:00,8.0,63,0.10,32,625.0,20.8,333
2025-03-06T15:00,8.0,61,0.10,22,589.0,22.4,331
2025-03-06T16:00,7.7,62,0.00,6,490.0,22.5,331
2025-03-06T17:00,7.3,63,0.00,0,342.0,21.7,333
2025-03-06T18:00,6.5,64,0.00,7,145.0,19.9,334
2025-03-06T19:00,5.7,69,0.00,2,14.0,16.9,336
2025-03-06T20:00,5.4,74,0.00,15,0.0,16.6,343
2025-03-06T21:00,5.2,72,0.00,14,0.0,14.9,347
2025-03-06T22:00,5.1,71,0.00,0,0.0,15.3,341
2025-03-06T23:00,4.8,74,0.00,18,0.0,13.2,345
